定西市	277.0	304.0	10974.7292419
陇南市	259.0	315.0	12162.1621622
玉门市	18.0	0	0.0
敦煌市	14.0	0	0.0
临夏市	25.0	0	0.0
西宁市	231.0	1131.0	48961.038961
海东市	145.0	384.0	26482.7586207
德令哈市	12.5306	0	0.0
玉树市	12.0447	0	0.0
茫崖市	3.1017	0	0.0
拉萨市	55.0	0	0.0
日喀则市	70.0	0	0.0
昌都市	65.0	0	0.0
林芝市	19.0	0	0.0
山南市	32.0	0	0.0
那曲市	46.0	0	0.0
银川市	216.0	1493.0	69120.3703704
石嘴山市	80.0	580.0	72500.0
吴忠市	137.0	405.0	29562.0437956
中卫市	114.0	316.0	27719.2982456
固原市	122.0	270.0	22131.147541
灵武市	27.0	0	0.0
青铜峡市	26.4717	0	0.0
乌鲁木齐市	222.0	2744.0	123603.603604
克拉玛依市	30.7406	722.0	234868.545181
吐鲁番市	62.0	182.0	29354.8387097
哈密市	57.0	167.0	29298.245614
喀什市	58.0	0	0.0
阿克苏市	56.0	0	0.0
和田市	38.9749	0	0.0
阿图什市	27.0	0	0.0
博乐市	27.0	0	0.0
昌吉市	54.7481	180.0	32877.8532954
阜康市	16.0	0	0.0
库尔勒市	55.0	653.0	118727.272727
伊宁市	45.0	0	0.0
奎屯市	28.0	0	0.0
塔城市	16.0	0	0.0
乌苏市	21.0	0	0.0
阿勒泰市	18.0	0	0.0
霍尔果斯市	8.5	0	0.0
石河子市	63.0	0	0.0
阿拉尔市	29.0	0	0.0
图木舒克市	16.0	0	0.0
北屯市	63.0	0	0.0
双河市	38.0	0	0.0
昆玉市	75.0	0	0.0
